Combination,Average Score
"바냐, 카밀로, 타지아",4.0
"나타폰, 카밀로, 키아라",14.5
"마르티나, 마이, 이렘",21.0
"아이작, 자히르, 현우",21.0
"레녹스, 아야, 윌리엄",14.5
"루크, 이안, 피오라",17.0
"다르코, 실비아, 유키",24.0
"레니, 쇼우, 유민",25.0
"레녹스, 아디나, 현우",4.5
"마르티나, 쇼우, 아디나",11.0
"리오, 쇼우, 테오도르",24.0
"케네스, 피오라, 하트",46.0
"라우라, 에이든, 클로에",12.0
"얀, 이안, 제니",9.0
"매그너스, 바바라, 피올로",14.0
"나타폰, 바냐, 버니스",6.0
"에이든, 엠마, 현우",26.0
"시셀라, 아비게일, 재키",15.714285714285714
"데비와 마를렌, 버니스, 실비아",13.5
"다니엘, 로지, 수아",40.0
"마커스, 비앙카, 자히르",14.5
"마커스, 샬럿, 케네스",44.0
"레니, 바냐, 재키",12.0
"다니엘, 레녹스, 시셀라",27.0
"띠아, 레니, 유민",33.0
"에스텔, 에키온, 카티야",19.0
"가넷, 쇼우, 아야",9.5
"데비와 마를렌, 레녹스, 이렘",6.0
"띠아, 마커스, 에키온",8.0
"셀린, 알렉스, 현우",19.75
"마르티나, 재키, 카밀로",21.0
"마르티나, 아이솔, 아이작",35.0
"시셀라, 알론소, 엠마",14.5
"다르코, 버니스, 이안",14.0
"레온, 아이솔, 피오라",28.666666666666668
"라우라, 아드리아나, 엠마",6.0
"다니엘, 다르코, 버니스",2.0
"나타폰, 쇼우, 아야",33.5
"라우라, 버니스, 엘레나",30.0
"가넷, 다니엘, 수아",18.0
"레녹스, 리오, 윌리엄",18.0
"바냐, 쇼우, 키아라",6.0
"바냐, 아디나, 이렘",10.0
"아이솔, 피올로, 혜진",44.0
"쇼우, 수아, 재키",13.0
"마이, 재키, 제니",15.0
"아드리아나, 엠마, 이안",6.5
"이렘, 카티야, 피오라",12.0
"나딘, 니키, 쇼이치",13.5
"쇼이치, 아델라, 유민",4.0
"띠아, 시셀라, 엠마",33.0
"니키, 아디나, 알렉스",22.333333333333332
"나타폰, 아비게일, 이렘",19.5
"다르코, 레녹스, 칼라",21.0
"아비게일, 요한, 펠릭스",26.5
"나딘, 아비게일, 이안",31.5
"레온, 츠바메, 케네스",23.0
"다니엘, 띠아, 아이솔",14.0
"띠아, 매그너스, 윌리엄",30.333333333333332
"버니스, 에키온, 카티야",14.0
"아이작, 에스텔, 츠바메",13.5
"유키, 클로에, 타지아",10.0
"루크, 리오, 버니스",25.0
"레녹스, 마르티나, 피오라",11.0
"데비와 마를렌, 레온, 루크",11.285714285714286
"칼라, 펠릭스, 헤이즈",30.0
"르노어, 아디나, 현우",15.0
"재키, 칼라, 피오라",6.0
"니키, 라우라, 혜진",15.666666666666666
"라우라, 르노어, 바냐",11.333333333333334
"아디나, 재키, 피오라",9.0
"바냐, 에키온, 카티야",14.8
"츠바메, 카밀로, 피올로",27.0
"루크, 알렉스, 키아라",17.0
"실비아, 츠바메, 피올로",22.0
"르노어, 에키온, 키아라",18.0
"버니스, 시셀라, 실비아",24.0
"아이작, 얀, 피올로",30.0
"레녹스, 이렘, 케네스",12.0
"실비아, 아야, 얀",21.666666666666668
"시셀라, 실비아, 알렉스",26.333333333333332
"루크, 바바라, 아이작",10.25
"니키, 비앙카, 수아",21.0
"데비와 마를렌, 아델라, 유민",8.333333333333334
"아비게일, 윌리엄, 재키",0.0
"니키, 레온, 실비아",25.0
"라우라, 셀린, 아비게일",22.5
"마커스, 수아, 유민",14.25
"매그너스, 요한, 클로에",16.333333333333332
"아델라, 아야, 요한",23.0
"리오, 바냐, 쇼이치",19.666666666666668
"마이, 매그너스, 실비아",17.333333333333332
"나타폰, 유민, 일레븐",17.333333333333332
"다르코, 수아, 아이작",30.0
"이렘, 자히르, 피오라",35.0
"데비와 마를렌, 요한, 윌리엄",11.0
"아이작, 카밀로, 펠릭스",6.0
"나타폰, 데비와 마를렌, 재키",8.333333333333334
"레온, 셀린, 엠마",6.0
"라우라, 아드리아나, 헤이즈",27.0
"아드리아나, 에키온, 카티야",8.0
"가넷, 이렘, 케네스",27.5
"아이작, 캐시, 하트",8.0
"나타폰, 마커스, 이렘",24.0
"쇼우, 엠마, 클로에",27.0
"나타폰, 리다이린, 시셀라",31.666666666666668
"띠아, 마이, 현우",25.0
"쇼우, 아델라, 알렉스",10.0
"가넷, 엠마, 윌리엄",0.0
"다르코, 바바라, 알론소",11.0
"라우라, 마커스, 바바라",3.5
"레니, 이렘, 재키",13.0
"가넷, 르노어, 유키",14.333333333333334
"레녹스, 엠마, 이안",18.0
"에이든, 에키온, 재키",4.0
"아델라, 카밀로, 테오도르",11.0
"엘레나, 엠마, 이렘",22.0
"비앙카, 알렉스, 이안",14.0
"매그너스, 얀, 피올로",17.333333333333332
"다니엘, 리다이린, 츠바메",31.0
"아드리아나, 유키, 칼라",17.333333333333332
"다니엘, 라우라, 현우",6.0
"로지, 쇼이치, 엠마",10.333333333333334
"나타폰, 쇼우, 유민",11.5
"니키, 이안, 캐시",35.5
"다니엘, 재키, 헤이즈",15.0
"다르코, 아드리아나, 카밀로",16.0
"수아, 아델라, 헤이즈",2.0
"라우라, 루크, 에스텔",18.0
"띠아, 케네스, 테오도르",26.333333333333332
"수아, 캐시, 피올로",29.0
"수아, 알렉스, 타지아",13.0
"아이솔, 엠마, 이렘",12.0
"시셀라, 에스텔, 재키",23.0
"마이, 버니스, 이렘",35.0
"나타폰, 다르코, 엠마",41.0
"리오, 셀린, 캐시",4.0
"니키, 알렉스, 키아라",7.0
"니키, 카티야, 피오라",9.0
"로지, 비앙카, 에키온",56.0
"아르다, 아야, 에키온",7.0
"데비와 마를렌, 매그너스, 혜진",26.5
"레니, 아이솔, 카티야",13.0
"띠아, 일레븐, 타지아",13.0
"비앙카, 셀린, 쇼이치",54.0
"데비와 마를렌, 라우라, 바바라",13.0
"다니엘, 마커스, 혜진",31.666666666666668
"자히르, 카밀로, 타지아",33.5
"띠아, 로지, 아드리아나",15.5
"다니엘, 버니스, 엠마",50.0
"마이, 이렘, 카밀로",10.0
"레니, 알렉스, 카밀로",31.333333333333332
"유키, 테오도르, 펠릭스",16.0
"르노어, 알렉스, 유민",25.0
"아이솔, 츠바메, 케네스",10.5
"나딘, 레니, 샬럿",2.0
"알렉스, 피오라, 헤이즈",20.666666666666668
"마르티나, 마커스, 얀",4.0
"나타폰, 데비와 마를렌, 츠바메",17.0
"아비게일, 키아라, 하트",31.0
"윌리엄, 카밀로, 피오라",7.0
"수아, 카밀로, 클로에",8.0
"리다이린, 샬럿, 제니",35.333333333333336
"가넷, 비앙카, 시셀라",2.6666666666666665
"아이작, 요한, 피오라",0.0
"아디나, 알렉스, 펠릭스",8.0
"아이작, 에키온, 재키",5.0
"니키, 버니스, 피올로",4.0
"라우라, 일레븐, 테오도르",7.0
"라우라, 아디나, 피오라",38.0
"유민, 카밀로, 카티야",15.0
"레니, 에키온, 엠마",23.0
"아이솔, 카티야, 피오라",16.0
"다니엘, 매그너스, 시셀라",7.0
"재키, 케네스, 피오라",23.0
"시셀라, 윌리엄, 하트",32.0
"아델라, 에스텔, 클로에",19.0
"나딘, 마커스, 피올로",32.333333333333336
"레니, 아비게일, 하트",18.0
"나타폰, 아이솔, 재키",18.666666666666668
"수아, 유키, 자히르",4.333333333333333
"이바, 일레븐, 펠릭스",10.4
"다니엘, 데비와 마를렌, 라우라",20.0
"니키, 셀린, 카밀로",17.5
"다니엘, 비앙카, 피오라",28.666666666666668
"샬럿, 시셀라, 칼라",2.0
"버니스, 샬럿, 재키",12.0
"다니엘, 마커스, 피오라",7.0
"시셀라, 엘레나, 헤이즈",7.0
"마이, 에키온, 클로에",15.0
"나타폰, 카밀로, 펠릭스",11.5
"다르코, 레녹스, 버니스",10.0
"비앙카, 캐시, 키아라",12.0
"나타폰, 카티야, 타지아",27.666666666666668
"니키, 아드리아나, 엘레나",46.0
"레니, 매그너스, 츠바메",0.0
"나타폰, 수아, 카밀로",9.333333333333334
"가넷, 레온, 윌리엄",39.5
"아야, 알렉스, 피올로",20.75
"버니스, 쇼우, 엘레나",5.0
"레니, 시셀라, 헤이즈",21.0
"마르티나, 바바라, 아디나",33.0
"르노어, 비앙카, 츠바메",5.0
"바냐, 알론소, 하트",17.5
"데비와 마를렌, 바냐, 혜진",44.0
"아이솔, 알론소, 피오라",9.0
"니키, 바냐, 케네스",2.0
"니키, 리다이린, 에키온",20.5
"레녹스, 마커스, 알렉스",12.0
"리오, 키아라, 타지아",3.0
"나딘, 매그너스, 윌리엄",14.0
"루크, 요한, 윌리엄",34.0
"아르다, 알렉스, 키아라",3.0
"리다이린, 엘레나, 타지아",22.0
"리다이린, 수아, 이안",6.0
"셀린, 이안, 하트",78.0
"마르티나, 재키, 캐시",17.0
"마커스, 유키, 츠바메",8.0
"바냐, 카밀로, 피오라",8.0
"니키, 버니스, 키아라",4.0
"매그너스, 알렉스, 이안",13.0
"레니, 루크, 알렉스",2.5
"나딘, 레니, 에스텔",10.0
"레녹스, 아델라, 테오도르",19.0
"버니스, 에스텔, 이바",11.0
"이바, 이안, 일레븐",9.0
"가넷, 셀린, 아이솔",28.0
"펠릭스, 피오라, 혜진",12.0
"시셀라, 에스텔, 클로에",8.0
"다르코, 츠바메, 키아라",8.0
"다니엘, 유민, 펠릭스",38.0
"레온, 리오, 프리야",15.0
"마이, 바냐, 피올로",29.5
"리다이린, 샬럿, 아델라",5.0
"니키, 레니, 키아라",12.0
"샬럿, 엘레나, 윌리엄",11.5
"수아, 아야, 헤이즈",23.0
"마르티나, 쇼우, 유민",4.0
"라우라, 리오, 현우",16.333333333333332
"나딘, 알론소, 에이든",27.0
"수아, 에이든, 테오도르",8.75
"데비와 마를렌, 레니, 리오",11.5
"시셀라, 아야, 펠릭스",14.0
"레니, 엠마, 현우",12.0
"라우라, 마커스, 피올로",24.5
"아르다, 아이작, 에이든",24.666666666666668
"아비게일, 엘레나, 캐시",30.8
"레녹스, 아드리아나, 프리야",6.5
"알렉스, 유민, 하트",12.5
"마이, 수아, 일레븐",13.0
"버니스, 수아, 아르다",14.0
"버니스, 아이솔, 이안",46.0
"일레븐, 키아라, 하트",17.5
"바냐, 버니스, 아델라",10.0
"나딘, 아비게일, 일레븐",7.0
"마이, 아비게일, 얀",20.0
"다니엘, 아디나, 헤이즈",9.0
"다니엘, 마커스, 제니",48.0
"바냐, 에키온, 요한",20.0
"에키온, 엠마, 헤이즈",25.0
"바바라, 시셀라, 피오라",16.0
"데비와 마를렌, 마이, 이렘",19.0
"리오, 자히르, 카티야",24.0
"유키, 클로에, 프리야",38.0
"나딘, 윌리엄, 이렘",7.0
"로지, 리다이린, 알론소",15.0
"실비아, 유민, 유키",13.333333333333334
"아드리아나, 윌리엄, 유키",15.0
"샬럿, 쇼이치, 실비아",22.0
"다르코, 바냐, 아이작",14.0
"니키, 로지, 버니스",5.0
"다르코, 제니, 피올로",46.666666666666664
"아드리아나, 클로에, 현우",8.0
"레녹스, 바냐, 제니",45.0
"아이솔, 유키, 이렘",18.666666666666668
"나타폰, 알론소, 피올로",0.0
"루크, 버니스, 하트",21.0
"데비와 마를렌, 라우라, 프리야",10.0
"아이작, 피오라, 피올로",21.0
"가넷, 셀린, 재키",14.0
"리오, 바냐, 요한",29.0
"루크, 아델라, 일레븐",4.0
"다니엘, 매그너스, 버니스",6.0
"나딘, 캐시, 피올로",24.333333333333332
"비앙카, 이안, 헤이즈",38.0
"리다이린, 마르티나, 피오라",33.0
"재키, 카밀로, 펠릭스",20.0
"레녹스, 윌리엄, 유키",33.0
"아르다, 얀, 자히르",34.666666666666664
"리오, 아르다, 이안",32.5
"니키, 실비아, 헤이즈",13.75
"마이, 시셀라, 피올로",9.5
"얀, 케네스, 하트",12.25
"다르코, 시셀라, 프리야",1.0
"마커스, 츠바메, 현우",17.5
"수아, 아이작, 카밀로",24.0
"셀린, 수아, 엘레나",21.0
"쇼이치, 유민, 제니",23.0
"요한, 케네스, 펠릭스",19.5
"마르티나, 피오라, 헤이즈",34.0
"라우라, 로지, 아이솔",51.0
"수아, 아르다, 헤이즈",27.0
"이안, 카티야, 키아라",13.666666666666666
"마르티나, 아이작, 피오라",10.0
"엠마, 유키, 타지아",9.0
"리다이린, 시셀라, 아이작",17.5
"레녹스, 로지, 아르다",22.0
"매그너스, 제니, 칼라",15.0
"레녹스, 카티야, 테오도르",20.0
"버니스, 아델라, 케네스",45.0
"시셀라, 키아라, 펠릭스",13.0
"에키온, 윌리엄, 유키",33.0
"레온, 매그너스, 칼라",29.0
"엠마, 카티야, 클로에",16.0
"나타폰, 데비와 마를렌, 바바라",10.0
"에이든, 이안, 혜진",30.0
"마이, 마커스, 헤이즈",14.0
"비앙카, 유민, 펠릭스",27.0
"수아, 아비게일, 엠마",19.5
"마이, 쇼이치, 캐시",15.0
"나딘, 데비와 마를렌, 에키온",9.0
"다니엘, 수아, 카티야",16.666666666666668
"아야, 캐시, 하트",8.0
"니키, 버니스, 펠릭스",15.5
"알렉스, 칼라, 프리야",14.0
"리오, 캐시, 프리야",4.0
"비앙카, 수아, 이안",31.0
"시셀라, 얀, 하트",4.0
"루크, 마커스, 에이든",19.5
"쇼이치, 아비게일, 아이작",9.0
"나딘, 알렉스, 에키온",6.0
"나타폰, 수아, 유민",37.0
"레온, 루크, 아디나",25.0
"나딘, 니키, 바바라",37.0
"레온, 아르다, 현우",12.5
"다니엘, 다르코, 케네스",35.5
"쇼이치, 에스텔, 키아라",2.0
"라우라, 아디나, 테오도르",40.0
"나타폰, 유키, 프리야",21.0
"리다이린, 엠마, 츠바메",14.0
"레온, 루크, 아드리아나",30.0
"가넷, 바바라, 에이든",32.0
"마커스, 제니, 테오도르",21.0
"나딘, 알렉스, 프리야",32.0
"시셀라, 아이솔, 이안",34.0
"비앙카, 일레븐, 칼라",17.0
"다니엘, 마르티나, 이렘",18.0
"나타폰, 자히르, 카티야",10.0
"로지, 마커스, 아비게일",26.8
"에스텔, 윌리엄, 피오라",13.0
"비앙카, 엠마, 재키",31.0
"레니, 마커스, 재키",16.25
"샬럿, 케네스, 클로에",19.333333333333332
"레니, 에키온, 피올로",27.75
"니키, 아이작, 츠바메",31.0
"얀, 이바, 현우",16.666666666666668
"니키, 제니, 캐시",4.0
"수아, 츠바메, 프리야",22.0
"라우라, 이바, 츠바메",30.0
"아이솔, 에이든, 엠마",18.0
"데비와 마를렌, 아디나, 자히르",9.0
"실비아, 아이솔, 에스텔",1.0
"바냐, 에키온, 키아라",10.0
"매그너스, 에이든, 현우",4.0
"리오, 마이, 마커스",10.25
"아델라, 얀, 이안",32.0
"비앙카, 샬럿, 엠마",29.0
"아야, 타지아, 피오라",12.0
"데비와 마를렌, 레니, 아델라",2.0
"마이, 에스텔, 키아라",12.0
"레니, 실비아, 아야",5.0
"르노어, 아이솔, 피오라",10.0
"셀린, 쇼우, 클로에",19.0
"알렉스, 칼라, 헤이즈",21.5
"나타폰, 다르코, 마이",22.8
"마커스, 윌리엄, 현우",14.0
"수아, 윌리엄, 피올로",17.5
"르노어, 에스텔, 에이든",23.0
"띠아, 쇼이치, 피올로",6.0
"바바라, 수아, 에이든",19.0
"데비와 마를렌, 루크, 클로에",15.0
"유민, 카티야, 헤이즈",17.333333333333332
"나딘, 실비아, 케네스",19.5
"나타폰, 아르다, 아이솔",8.0
"나딘, 띠아, 아이작",41.0
"다니엘, 수아, 카밀로",20.0
"바바라, 아이솔, 타지아",36.0
"에스텔, 테오도르, 피올로",14.333333333333334
"리다이린, 아야, 얀",16.22222222222222
"가넷, 아델라, 유민",7.0
"라우라, 아이솔, 프리야",14.0
"다니엘, 얀, 유키",8.0
"레녹스, 비앙카, 자히르",23.0
"리다이린, 아이작, 프리야",15.0
"가넷, 나타폰, 레온",21.5
"셀린, 쇼우, 아이작",15.0
"매그너스, 에이든, 일레븐",23.0
"다니엘, 레온, 버니스",37.0
"나딘, 리다이린, 마커스",15.0
"라우라, 바냐, 아이작",36.0
"로지, 리다이린, 피올로",13.666666666666666
"나타폰, 케네스, 펠릭스",14.0
"셀린, 아델라, 피오라",0.0
"다니엘, 시셀라, 실비아",15.0
"나타폰, 실비아, 에스텔",33.0
"쇼우, 에이든, 엠마",5.5
"라우라, 버니스, 에키온",8.0
"나타폰, 띠아, 칼라",10.0
"레온, 아야, 이렘",41.5
"로지, 아델라, 엘레나",12.666666666666666
"띠아, 르노어, 피올로",9.0
"가넷, 레녹스, 얀",2.0
"쇼우, 유키, 테오도르",22.0
"리오, 아이작, 엘레나",19.0
"아비게일, 에키온, 유키",19.0
"아이작, 요한, 캐시",36.0
"레녹스, 바바라, 아비게일",6.0
"비앙카, 아디나, 에스텔",19.5
"가넷, 아델라, 이안",36.0
"데비와 마를렌, 바냐, 버니스",13.666666666666666
"니키, 카밀로, 칼라",24.0
"루크, 알렉스, 혜진",12.333333333333334
"아델라, 아비게일, 유민",4.0
"데비와 마를렌, 아비게일, 에키온",24.0
"버니스, 알렉스, 엠마",13.0
"레온, 아비게일, 클로에",16.666666666666668
"얀, 유키, 프리야",28.0
"다니엘, 띠아, 아드리아나",47.0
"얀, 엘레나, 프리야",19.0
"가넷, 수아, 일레븐",2.0
"나타폰, 레온, 이렘",9.0
"니키, 수아, 얀",20.0
"리오, 실비아, 재키",22.0
"레온, 바냐, 테오도르",6.0
"샬럿, 아델라, 카밀로",31.5
"니키, 리다이린, 쇼이치",20.0
"엘레나, 츠바메, 펠릭스",21.4
"루크, 에이든, 엘레나",16.0
"가넷, 비앙카, 재키",19.666666666666668
"얀, 자히르, 피오라",15.5
"에스텔, 이바, 케네스",18.0
"르노어, 바냐, 엠마",0.0
"다르코, 시셀라, 요한",13.0
"레니, 펠릭스, 하트",14.0
"루크, 쇼우, 하트",7.666666666666667
"실비아, 일레븐, 현우",11.0
"리오, 매그너스, 아르다",12.666666666666666
"리다이린, 쇼이치, 일레븐",14.666666666666666
"아이작, 얀, 카밀로",30.0
"레온, 비앙카, 아드리아나",12.0
"쇼이치, 알론소, 칼라",17.333333333333332
"매그너스, 알론소, 현우",9.0
"가넷, 다르코, 유키",0.0
"바냐, 이안, 카밀로",6.0
"가넷, 니키, 리오",16.4
"매그너스, 에키온, 유키",25.0
"루크, 마이, 피올로",15.0
"나딘, 레녹스, 리오",21.0
